ProductID,Category,Colour,ProductTitle,ImageURL,Price,Condition
14431,Shoes,Black,Enroute Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/33fe789a39b0590d649cd052e53b80b6_images.jpg,35,New
43356,Shoes,Charcoal,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg,120,New
14409,Shoes,White,Enroute Women Casual White Heels,http://assets.myntassets.com/v1/images/style/properties/749afc6258261f28bcd6b94c30f75cba_images.jpg,115,New
29583,Shoes,Silver,Puma Women Grace Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/f8bdfe085e37908f16bd5a9f16660748_images.jpg,65,Used
19124,Flip Flops,Pink,Lotto Women XL Kelly Pink Slippers,http://assets.myntassets.com/v1/images/style/properties/cd1874ab726cad7a6439f3886af1bd35_images.jpg,45,New
33825,Shoes,Silver,Puma Women Kuris Silver & Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg,110,New
59056,Shoes,Blue,Carlton London Women Blue & Cream Shoes,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Blue---Cream-Shoes_243d3b1aebc988e696a0ea409daff4bf_images.jpg,120,Used
45409,Shoes,Black,Rocia Women Black & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/54af17814bd8787468092abb74e7636a_images.jpg,120,Used
10096,Shoes,Blue,Reebok Women Reeflex Run Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab539228aaa6b834a99eef6cf339c057_images.jpg,65,New
34455,Shoes,Black,Rocia Women Black Shoes,http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg,30,Used
20267,Shoes,Black,Catwalk Women Casual Black Heels,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg,55,New
44722,Flip Flops,Orange,Lotto Women Red & Orange Disco Holic Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg,25,Used
22702,Shoes,Beige,Nike Women Beige Dunk High Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/072446b47aeccf5ef6837c6ec38dee0c_images.jpg,55,New
13045,Shoes,Maroon,Inc 5 Women Casual Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg,100,New
55650,Shoes,Multi,Catwalk Women Multi-coloured Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-coloured-Heels_be86b9c7d80ce88c557298beaad57be2_images.jpg,90,New
24633,Flip Flops,Pink,ADIDAS Women Polka Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/33924b87c12a1b72deb3c8297cf9a72d_images.jpg,45,Used
53137,Shoes,Brown,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/8e313b831ecb312d445cb49176d23b8f_images.jpg,60,New
47537,Shoes,Brown,Portia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg,60,New
54120,Shoes,Beige,Rocia Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg,65,New
4147,Shoes,White,Nike Women Glide White Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg,30,New
43956,Sandal,Purple,Puma Women Purple Techno Sandals,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg,80,Used
49808,Flip Flops,Blue,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/de79d341584312b09b3af7968b5146f4_images.jpg,75,Used
22539,Shoes,Brown,Inc.5  Women Grey Flats,http://assets.myntassets.com/v1/images/style/properties/Inc5-Women-Brown-Casual-Sandals_b942bed0e0fe8a1bdebfe77e8d6014db_images.jpg,95,New
2629,Shoes,Black,Carlton London Women Four Strapped Black Sandal,http://assets.myntassets.com/v1/images/style/properties/3c1282e51eb6c43ff789db59376f9c02_images.jpg,85,New
54129,Shoes,Beige,Rocia Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/9f2acc54981dd59cff1ff4be9f0cc91f_images.jpg,75,Used
44189,Flip Flops,Pink,iPanema Women Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg,65,Used
57303,Shoes,Brown,Rocia Women Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_3a40e00dee9152dc562fe36fca7553cc_images.jpg,40,New
11516,Shoes,Black,Catwalk Women Lifestyle Black Heels,http://assets.myntassets.com/v1/images/style/properties/8dfd8801f1cdaa6b3a815f6f97f6dac7_images.jpg,115,Used
49837,Flip Flops,Blue,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/7a1e785e8f20a59d8262680cfc1bc808_images.jpg,90,New
27074,Shoes,Blue,Catwalk Women Blue Casual Flats,http://assets.myntassets.com/v1/images/style/properties/1dbabb93c7e0219a6ef095bb9317990b_images.jpg,60,New
2616,Shoes,Gold,Carlton London Women Gold Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/9dc47ec74ce6e5a62d67cbcdbd89898d_images.jpg,70,Used
35783,Shoes,Turquoise Blue,Enroute Women Turquoise Blue Flats,http://assets.myntassets.com/v1/images/style/properties/4a41f184d3e88f812dc257f20d9e4846_images.jpg,40,Used
22734,Shoes,Grey,Nike Women Grey Lunarglide +3 Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a76c2bf247061dd389cf6ce4d8212dae_images.jpg,105,New
34651,Shoes,Black,Fila Women Top Fuel Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg,30,New
46615,Shoes,Red,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg,65,New
30695,Shoes,Bronze,Catwalk Women Bronze toned Sandals,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg,70,Used
43367,Shoes,Black,Reebok Women Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg,40,Used
10292,Shoes,Brown,Clarks Women Brown Leather Heels,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Dolphin-Splash-Leather-Silver-Sandals_e55a6fa02cca3f6b6f3fa750619911d4_images.jpg,110,Used
50784,Shoes,Cream,Clarks Women Cream Coloured Onslow Beat Leather Wedges,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Cream-Coloured-Onslow-Beat-Leather-Wedges_d54ef67b1f4c7d4098230de69bc07b16_images.jpg,80,Used
2888,Shoes,Brown,Catwalk Women Wedding Heeled Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/099e8242ba7479b2eca56824293bbfb2_images.jpg,60,Used
15526,Shoes,Brown,Rockport Women Jeanie Oneband Brown Flats,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg,60,Used
54116,Shoes,Maroon,Rocia Women Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg,25,Used
23878,Shoes,Green,Fila Women Sleeker Green Check Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg,55,New
12703,Shoes,White,Nike Women Downshifter White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg,70,Used
53757,Shoes,White,Puma Women Speeder Wns Ind White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Sports-Shoes_4b0310657932f48364fbe27ecbece28b_images.jpg,70,Used
27080,Shoes,Silver,Catwalk Women Silver Flats,http://assets.myntassets.com/v1/images/style/properties/e1fc1c55ab477c25864c495c536e30a8_images.jpg,65,Used
45400,Shoes,Maroon,Rocia Women Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/40fe64867f1f024c161b7f99ec89492f_images.jpg,60,Used
53139,Shoes,Blue,Catwalk Women Blue & White Sandals,http://assets.myntassets.com/v1/images/style/properties/cb562c3a3872048ca5c6f54df98c815c_images.jpg,85,Used
16995,Sandal,Black,Rocia Women Casual Black Sandal,http://assets.myntassets.com/v1/images/style/properties/2e68ca2646690a4bf4ed092bf44cc6df_images.jpg,110,Used
47539,Shoes,White,Portia Women White Flats,http://assets.myntassets.com/v1/images/style/properties/efcdd282e627cfc454c18574a5c92bf0_images.jpg,95,New
56679,Shoes,Brown,Portia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_9166ae19bcc8714cf5ee6d198b6b6ac0_images.jpg,20,New
4149,Shoes,White,Nike Women Free White Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/9eb4ad2705fa944b8ffcbee87922bafe_images.jpg,110,Used
8542,Flip Flops,Black,Crocs Women Abf Single Flip Slippers,http://assets.myntassets.com/v1/images/style/properties/09118611ddca6a40290b7edb969da97e_images.jpg,50,New
43951,Shoes,Bronze,Catwalk Women Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/5bcda26c4c324bcbca51b16ff6f377e5_images.jpg,120,Used
14438,Shoes,Yellow,Enroute Women Casual Yellow Heels,http://assets.myntassets.com/v1/images/style/properties/169f5d5f1c94f6ae8b51fe18e30cd86d_images.jpg,55,Used
3505,Shoes,White,ADIDAS Women Adi Light White Fresh Shoe,http://assets.myntassets.com/v1/images/style/properties/d0746f8615346b3fda0b4e178eee0f71_images.jpg,110,Used
45407,Shoes,Brown,Rocia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/5063cda2d8e629f4936f0a879f8b8d7b_images.jpg,65,New
4512,Shoes,Grey,Lotto Women Osaka Grey Violet Shoe,http://assets.myntassets.com/v1/images/style/properties/ca70f3039d167c2b161e684a4ceb0b96_images.jpg,110,New
54111,Shoes,Copper,Rocia Women Copper Flats,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Copper-Sandals_9db3fcf4e551ffda644f052be7d5c4b2_images.jpg,110,New
50783,Shoes,Black,Clarks Women Black Onslow Beat Leather Wedges,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Black-Onslow-Beat-Leather-Wedges_47a35388dd38302fd2a81b21eb60399d_images.jpg,105,Used
46612,Shoes,Brown,Catwalk Women Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/7ff58c3f7c1e8b1b7966cc4600c6c38a_images.jpg,30,Used
30692,Shoes,Brown,Catwalk Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/0858c71bc7adc664325643bf8bf8639f_images.jpg,105,Used
35784,Shoes,Black,Enroute Women Black Shoes,http://assets.myntassets.com/v1/images/style/properties/35b7eb39a80600b68e50f9e409b5c053_images.jpg,85,New
57304,Shoes,Brown,Rocia Women Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_2f5eb8becdac0a5fe7238acde097614e_images.jpg,25,Used
11511,Shoes,Gold,Catwalk Women Lifestyle Gold Toned Ballerinas,http://assets.myntassets.com/v1/images/style/properties/09f49fced9f3a34e970cca2e5023d775_images.jpg,70,New
22501,Shoes,Beige,Catwalk Women Beige Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/b776b5230e4eb87f82489058951e8a02_images.jpg,115,Used
49830,Flip Flops,Pink,iPanema Women Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/0e09a17a32012683b88de656e14b24e2_images.jpg,80,Used
2611,Shoes,Gold,Carlton London Women Stylish Gold Flats,http://assets.myntassets.com/v1/images/style/properties/aa9703a664cfc1493cc14a0eab2af64b_images.jpg,90,New
56878,Shoes,Silver,HM Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Silver-Sandals_ee76b1f1e0e757625ad45e872068b6f4_images.jpg,90,Used
3135,Shoes,Gold,Catwalk Women Heeded Golden Strap Black Heels,http://assets.myntassets.com/v1/images/style/properties/33297561a7540d13c77164a3bbe276e4_images.jpg,50,New
17010,Shoes,Brown,Rocia Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/60e3d082318b4e95c6f070746e0bbe5d_images.jpg,30,New
6447,Flip Flops,Black,Lotto Women's Cross Color Black Pink Flip Flop,http://assets.myntassets.com/v1/images/style/properties/51fa3d647626db62f8e1b2b22aee9dbd_images.jpg,90,Used
7595,Shoes,Blue,Nike Women Ten Blue White Shoe,http://assets.myntassets.com/v1/images/style/properties/b3f3d37c936ee1b487eb6ed3ef399e0b_images.jpg,30,New
13682,Shoes,Silver,ADIDAS Women Duramo 3 Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a093d548a48c66109f2520ac8684eeb3_images.jpg,115,Used
54145,Shoes,Brown,Rocia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_ecbfd31801ed7f8daffc1fcecb3f94f1_images.jpg,70,Used
47552,Shoes,Brown,Portia Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/5bca367c155dd8ff995cd8b3d345ba4a_images.jpg,95,New
39579,Shoes,Multi,Catwalk Women Multi Colour Flats,http://assets.myntassets.com/v1/images/style/properties/8cb2555ca0cb804a80576369d26d6031_images.jpg,55,Used
6681,Shoes,White,Nike Women's Izanami White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/a51cf697cc238b92eb39dc644a97fb7e_images.jpg,35,Used
14453,Shoes,Black,Enroute Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/bdbebe341830b60f18a4464dadc45e30_images.jpg,45,Used
13212,Shoes,Grey,ASICS Women Gel Spree Running Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/f326f51e5e2d7e6902bd69c18da288d6_images.jpg,35,New
50175,Shoes,Black,Rocia Women Black & Brown Flats,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black---Brown-Flats_8cf9dbde80372cebd510a6d166be4272_images.jpg,110,New
5460,Shoes,Black,Nike Women's Double Team Lite Black Shoe,http://assets.myntassets.com/v1/images/style/properties/7d5a4f837bfcef7b59a8dfe6ee27107e_images.jpg,30,New
55635,Shoes,Gold,Catwalk Women Gold Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Gold-Heels_b2ca0800dabb479e7b51cd4921bda724_images.jpg,60,Used
40748,Flip Flops,Pink,Roxy Women Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/20ec2e34e60023159c80f0e02375c688_images.jpg,40,Used
38652,Shoes,Black,Nike Women Double Team Lite Black Shoes,http://assets.myntassets.com/v1/images/style/properties/c12db15b9443c0d5180bfd8ed70cf71e_images.jpg,35,Used
33088,Shoes,Gold,Catwalk Women Gold Flats,http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg,65,New
9054,Shoes,White,ADIDAS Women Duramo 3 White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/aa9d54ae49bdc357115fff779ec6475e_images.jpg,120,New
6820,Flip Flops,Green,Timberland Women's Estela Umbrella Green Flip Flop,http://assets.myntassets.com/v1/images/style/properties/a47da3c53d5f77a0f7b968a117e7419e_images.jpg,30,Used
12905,Shoes,Purple,Puma Women Casual Purple Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/d753a75fd807397060c3c61bfc20d841_images.jpg,20,New
59033,Shoes,Black,Carlton London Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Sandals_820c53e936db176f74c91934004351ab_images.jpg,60,Used
4579,Shoes,Blue,Nike Women Zoo Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/032b2806e0ea06a222d748df28f59c0b_images.jpg,60,Used
17679,Shoes,Pink,Catwalk Women Buckel Pink Flats,http://assets.myntassets.com/v1/images/style/properties/99aec11d34cfacfdedf25c73a90bcf9c_images.jpg,60,Used
8172,Shoes,Blue,Catwalk Women Slim Casual Beige Wedges,http://assets.myntassets.com/v1/images/style/properties/e40d51ebe4f7acdddf51a52d1d1c9d36_images.jpg,40,Used
58327,Flip Flops,Lavender,Lotto Women Lavender Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Lavender-Flip-Flops_4279f0d9df8add7ef58544f5bf6a7d6d_images.jpg,25,New
31941,Shoes,Grey,Nike Women Air Rift Grey Shoes,http://assets.myntassets.com/v1/images/style/properties/19f177649332e72d83f7f02e5e78c309_images.jpg,60,Used
47599,Shoes,Brown,Portia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/3be71d4422b473a751afeb01be92a050_images.jpg,35,New
55632,Shoes,Black,Catwalk Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Black-Sandals_bf5464138d32b2f25aeab5ffc8ce911e_images.jpg,70,New
13027,Shoes,Gold,Inc 5 Women Casual Gold Flats,http://assets.myntassets.com/v1/images/style/properties/9d70af39b13503d1ae27c581dc5e711d_images.jpg,75,New
50172,Shoes,Green,Rocia Women Multi- Coloured Shoes,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg,40,New
14454,Shoes,Taupe,Enroute Women Casual Taupe Casual Heels,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg,110,New
49609,Shoes,Brown,Catwalk Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/b68b16688c3b65b0b656998b57c129ee_images.jpg,80,New
22304,Shoes,Beige,Inc. 5 Women Casual Beige Heels,http://assets.myntassets.com/v1/images/style/properties/068814d4601476ad9c74701a23ec8df0_images.jpg,45,Used
54142,Shoes,Beige,Rocia Women Beige Sandals,http://assets.myntassets.com/v1/images/style/properties/bb5014984faaf2938d1437ca0b60bd73_images.jpg,110,Used
42027,Shoes,Black,ADIDAS Women Sukoi Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/b5de9da8f9bbf7965d90e8ae1e9b3663_images.jpg,115,Used
6672,Shoes,White,Nike Women Dunk Skinny White Red Shoe,http://assets.myntassets.com/v1/images/style/properties/4ecb0e621e97418a9ee80ff29ef2ef7d_images.jpg,55,Used
47555,Shoes,White,Portia Women White Heels,http://assets.myntassets.com/v1/images/style/properties/da93dba6ebb166f3dd18f30f534bc486_images.jpg,20,Used
15740,Shoes,Grey,Nike Women Air Relentless Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/1d8cf73c6bfc5a83421481a1196cc6a5_images.jpg,85,Used
17017,Shoes,Black,Rocia Women Casual Brown Sandal,http://assets.myntassets.com/v1/images/style/properties/89ecaa554ef5971e55812242be4559fe_images.jpg,75,New
11925,Shoes,Black,Skechers Women Tone Black Sandals,http://assets.myntassets.com/v1/images/style/properties/5d26668b07d34a65677b9c6c4d82d822_images.jpg,110,New
41669,Shoes,Silver,Catwalk Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg,20,New
8175,Shoes,Brown,Catwalk Women Casual Brown Flats,http://assets.myntassets.com/v1/images/style/properties/c32d92cfa4fabaf752b3d929ff79d5d6_images.jpg,55,Used
13018,Shoes,Black,Inc 5 Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/60dd7beeb5534ae0f17444fa881d660e_images.jpg,105,New
6827,Sandal,Blue,Timberland Women Belle Isld Boat Ball Black Floater,http://assets.myntassets.com/v1/images/style/properties/468d414176b2a65b65828a6e55fd14d3_images.jpg,100,Used
12902,Shoes,Black,Puma Women Cabana Racer SL Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg,50,New
59034,Shoes,Bronze,Carlton London Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Metallic-Sandals_d97a32a4ac867365094f09ccb3b963de_images.jpg,55,Used
35378,Shoes,Green,Senorita Women Green Flats,http://assets.myntassets.com/v1/images/style/properties/aec586d0742698b27a2864aeedd7d69d_images.jpg,65,New
14462,Shoes,Gold,Enroute Women Casual Gold Peep Toes,http://assets.myntassets.com/v1/images/style/properties/0891eaff0d01d7d8bc0dcc90b1e081ee_images.jpg,50,Used
47597,Shoes,Beige,Portia Women Beige Wedges,http://assets.myntassets.com/v1/images/style/properties/b9d7756f04a27888de7e317c9f568b6c_images.jpg,60,New
13475,Shoes,Brown,Rocia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/1c1abbca930c28db88190a7fb767246b_images.jpg,115,New
17683,Shoes,Black,Catwalk Women Ballerina Black Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/bb7e45c6483b9a37f921ca73048cd116_images.jpg,25,Used
15312,Sandal,Blue,ADIDAS Women Neo Feather Blue Sandals,http://assets.myntassets.com/v1/images/style/properties/38b54d2fd34312785fd069bdb6c35f2a_images.jpg,55,New
24455,Shoes,White,Nike Women Court Majestic White Shoes,http://assets.myntassets.com/v1/images/style/properties/ef7b2fd109231d01262e4c595dd3f870_images.jpg,85,Used
17677,Shoes,Tan,Catwalk Women Weaved Strap Tan Flats,http://assets.myntassets.com/v1/images/style/properties/53e38e41bb93f3043ff1e7735c605f2d_images.jpg,70,Used
15544,Shoes,Black,Catwalk Women Casual Black Heels,http://assets.myntassets.com/v1/images/style/properties/c40a47808b4f1f9d993743a572881a5d_images.jpg,70,New
6644,Shoes,White,Nike Women Transform III IN White Shoe,http://assets.myntassets.com/v1/images/style/properties/c545a6cf4591c54228e1bac68234c148_images.jpg,70,Used
47563,Shoes,Black,Portia Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Sandals_f19a083c3db3802c690af0d3e2b6cbfd_images.jpg,20,New
13481,Shoes,Black,Rocia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/6afd5f6576cb3f66b170b56fcd248eaf_images.jpg,85,New
17021,Shoes,Black,Rocia Women Casual Black Sandal,http://assets.myntassets.com/v1/images/style/properties/266a1f4e0c4148415bf09dc1f2b6fc87_images.jpg,45,Used
33086,Shoes,Red,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/c83107a94b6e70bd13a0d705e3bab826_images.jpg,45,New
46822,Shoes,Multi,Catwalk Women Multicoloured Heels,http://assets.myntassets.com/v1/images/style/properties/1b785de656d1888c3166afd572d06564_images.jpg,75,New
56882,Shoes,Red,HM Women Red Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_2d74cdc7ea790cb6927acda0bacdb7cd_images.jpg,20,Used
39577,Shoes,Pink,Catwalk Women Pink Flats,http://assets.myntassets.com/v1/images/style/properties/2b71c5f8cdb335be074ea1b91fd3ccad_images.jpg,110,Used
49600,Shoes,White,Catwalk Women White Flats,http://assets.myntassets.com/v1/images/style/properties/569ae45b0735189f09a9c4a81606cd4d_images.jpg,95,Used
13678,Shoes,Silver,ADIDAS Women Blazer Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/beb28bff25af12c806f7d7044412f64e_images.jpg,100,Used
43934,Shoes,Black,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/e0517fdd08acd536f2935832a1081ee8_images.jpg,100,Used
39583,Shoes,Red,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/f79912503e091e645cc5ad89e3746257_images.jpg,50,Used
6449,Flip Flops,Black,Lotto Women's Cross Color Beige Black Flip Flop,http://assets.myntassets.com/v1/images/style/properties/60da15fbf50ec5d120d4abb342f11644_images.jpg,70,Used
18600,Shoes,Grey,Puma Women Roque Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/2341afa6401c16203f3a0b9b4f850e62_images.jpg,80,New
4548,Shoes,Black,Nike Women Sweet AC Black Shoe,http://assets.myntassets.com/v1/images/style/properties/d7a462a4923cea56cad4189996452b11_images.jpg,75,Used
56876,Shoes,Blue,HM Women Blue Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_8767dd45e2e2e228ea9f931675a12d55_images.jpg,85,New
15543,Shoes,Brown,Catwalk Women Casual Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/fa86aefb872f6f9aa6a7d87505fa9610_images.jpg,80,New
47564,Shoes,Brown,Portia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_fde4943f4e9d3390ec813cf42c17f6f1_images.jpg,55,New
6643,Shoes,Pink,Nike Women's Transform III IN Black Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/415ceede7b89f515f540c1e84245b291_images.jpg,40,New
4570,Shoes,Black,Nike Women Iza Black Shoe,http://assets.myntassets.com/v1/images/style/properties/beb7d279c7cbe08ca2d355758d416ac4_images.jpg,85,New
53732,Shoes,Green,Puma Women Green Supersuede Eco Casual Shoes,http://assets.myntassets.com/v1/image/style/properties/53732/Puma-Women-Casual-Shoes_1_e7954babd7649c82849cb85ccd2b1477.jpg,60,Used
17670,Shoes,Black,Catwalk Women Fancy Black Heels,http://assets.myntassets.com/v1/images/style/properties/bcefd303fd563b7f170ff17a0fa769ce_images.jpg,65,Used
6829,Shoes,White,Nike Women's Lunar Swift White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/f42b4f1e1f589d107bb711d445f9b4e8_images.jpg,25,Used
4742,Shoes,Grey,Numero Uno Women NY Grey Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/50bd9632cbdacba06c727420f467c959_images.jpg,70,New
17684,Shoes,Grey,Catwalk Women Ballerina Grey Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/2c7a995d8ed4d42a9803a68ed652ba4b_images.jpg,35,Used
13016,Shoes,Brown,Inc 5 Women Casual Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/f6f39ffdfbeda7d05e336949afe4567f_images.jpg,20,New
41667,Shoes,Black,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/665f693fd62dd8eda95ad3b9f8478d9b_images.jpg,30,Used
13640,Shoes,Purple,Carlton London Women Purple Flat Shoes,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Casual-Purple-Casual-Shoes_fd89203a7e0bd8dfc295b78a29b33ef8_images.jpg,30,New
47590,Shoes,Green,Portia Women Green Sandals,http://assets.myntassets.com/v1/images/style/properties/eff030c763ecf272165ece9b6c0b0568_images.jpg,30,New
56871,Shoes,Black,HM Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_e68f66492bd0e9a977042c95478b16d8_images.jpg,105,Used
42029,Shoes,Purple,ADIDAS Women Purple Chill Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/d279a61b5f90b1f10fa28a7a71e51a95_images.jpg,20,Used
39584,Shoes,Black,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/5bb77b82d0d294adfad8df52a13a38db_images.jpg,45,New
45802,Shoes,Black,Senorita Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/34f4a48d0f232edd35b0159ba841e023_images.jpg,25,New
17019,Shoes,Brown,Rocia Women Casual Brown Sandal,http://assets.myntassets.com/v1/images/style/properties/5495534f33a5f100dbff02a62b0c4352_images.jpg,40,New
43933,Shoes,Black,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/f4fa8c7f361985dd2318653ea877ecdf_images.jpg,120,Used
